name;offset;size;description;bitfield
uncore.mca.bank9.instance113.misc;41152;64;;0
uncore.mca.bank9.instance114.status;41280;64;;0
uncore.mca.bank9.instance114.addr;41344;64;;0
uncore.mca.bank9.instance114.ctl2;41408;64;;0
uncore.mca.bank9.instance114.ctl;41472;64;;0
uncore.mca.bank9.instance114.misc;41536;64;;0
uncore.mca.bank9.instance115.status;41664;64;;0
uncore.mca.bank9.instance115.addr;41728;64;;0
uncore.mca.bank9.instance115.ctl2;41792;64;;0
uncore.mca.bank9.instance115.ctl;41856;64;;0
uncore.mca.bank9.instance115.misc;41920;64;;0
uncore.mca.bank9.instance116.status;42048;64;;0
uncore.mca.bank9.instance116.addr;42112;64;;0
uncore.mca.bank9.instance116.ctl2;42176;64;;0
uncore.mca.bank9.instance116.ctl;42240;64;;0
uncore.mca.bank9.instance116.misc;42304;64;;0
uncore.mca.bank9.instance117.status;42432;64;;0
uncore.mca.bank9.instance117.addr;42496;64;;0
uncore.mca.bank9.instance117.ctl2;42560;64;;0
uncore.mca.bank9.instance117.ctl;42624;64;;0
uncore.mca.bank9.instance117.misc;42688;64;;0
uncore.mca.bank9.instance118.status;42816;64;;0
uncore.mca.bank9.instance118.addr;42880;64;;0
uncore.mca.bank9.instance118.ctl2;42944;64;;0
uncore.mca.bank9.instance118.ctl;43008;64;;0
uncore.mca.bank9.instance118.misc;43072;64;;0
uncore.mca.bank9.instance119.status;43200;64;;0
uncore.mca.bank9.instance119.addr;43264;64;;0
uncore.mca.bank9.instance119.ctl2;43328;64;;0
uncore.mca.bank9.instance119.ctl;43392;64;;0
uncore.mca.bank9.instance119.misc;43456;64;;0
uncore.mca.bank7.instance60.ctl;43616;64;;0
uncore.mca.bank7.instance60.status;43680;64;;0
uncore.mca.bank7.instance60.addr;43744;64;;0
uncore.mca.bank7.instance60.misc;43808;64;;0
uncore.mca.bank7.instance61.ctl;44160;64;;0
uncore.mca.bank7.instance61.status;44224;64;;0
uncore.mca.bank7.instance61.addr;44288;64;;0
uncore.mca.bank7.instance61.misc;44352;64;;0
uncore.mca.bank7.instance62.ctl;44704;64;;0
uncore.mca.bank7.instance62.status;44768;64;;0
uncore.mca.bank7.instance62.addr;44832;64;;0
uncore.mca.bank7.instance62.misc;44896;64;;0
uncore.mca.bank7.instance63.ctl;45248;64;;0
uncore.mca.bank7.instance63.status;45312;64;;0
uncore.mca.bank7.instance63.addr;45376;64;;0
uncore.mca.bank7.instance63.misc;45440;64;;0
uncore.mca.bank7.instance64.ctl;45792;64;;0
uncore.mca.bank7.instance64.status;45856;64;;0
uncore.mca.bank7.instance64.addr;45920;64;;0
uncore.mca.bank7.instance64.misc;45984;64;;0
uncore.mca.bank7.instance65.ctl;46336;64;;0
uncore.mca.bank7.instance65.status;46400;64;;0
uncore.mca.bank7.instance65.addr;46464;64;;0
uncore.mca.bank7.instance65.misc;46528;64;;0
uncore.mca.bank7.instance66.ctl;46880;64;;0
uncore.mca.bank7.instance66.status;46944;64;;0
uncore.mca.bank7.instance66.addr;47008;64;;0
uncore.mca.bank7.instance66.misc;47072;64;;0
uncore.mca.bank7.instance67.ctl;47424;64;;0
uncore.mca.bank7.instance67.status;47488;64;;0
uncore.mca.bank7.instance67.addr;47552;64;;0
uncore.mca.bank7.instance67.misc;47616;64;;0
uncore.mca.bank7.instance68.ctl;47968;64;;0
uncore.mca.bank7.instance68.status;48032;64;;0
uncore.mca.bank7.instance68.addr;48096;64;;0
uncore.mca.bank7.instance68.misc;48160;64;;0
uncore.mca.bank7.instance69.ctl;48512;64;;0
uncore.mca.bank7.instance69.status;48576;64;;0
uncore.mca.bank7.instance69.addr;48640;64;;0
uncore.mca.bank7.instance69.misc;48704;64;;0
uncore.mca.bank7.instance70.ctl;49056;64;;0
